sample	mgml_av	flag
PL1	57.4637447132954	
PL2	65.9623830357153	
PL3	51.4356407869277	
BUF1	173.231215834544	
BUF2	177.134660180307	
BUF3	176.640553301096	
RBC1	274.646652792491	
RBC2	249.990719519889	
RBC3	213.20446236267	
